f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,label
0.0,0.0,0.0,0.31386155,-0.12602033,0.2002836,0.4916952,-0.43039295,0.31538606,0.5723825,-0.6067472,0.369358,0.62318116,-0.73629004,0.41062504,0.35960403,-0.92164624,0.3166086,0.3936155,-1.2427479,0.34484333,0.48103145,-1.4644024,0.34210128,0.5731559,-1.6306193,0.31730008,0.28572813,-0.94737995,0.14432822,0.3475223,-1.3552542,0.13194276,0.48113263,-1.5907279,0.09052442,0.61105746,-1.775267,0.054582648,0.20508012,-0.92757875,-0.034227863,0.2732845,-1.335952,-0.09519167,0.40769073,-1.5358286,-0.14000152,0.5379496,-1.7051663,-0.1686237,0.13465905,-0.8462359,-0.20154451,0.21030189,-1.2078497,-0.29138893,0.33003375,-1.3848273,-0.34290123,0.45646995,-1.5085219,-0.37894297,0.0,0.0,0.0,-0.3893674,0.036628492,-0.012660727,-0.64609474,-0.06856387,-0.055115268,-0.852086,-0.14526698,-0.115540065,-1.0118364,-0.19320525,-0.19327545,-0.65023047,-0.77274376,-0.024687342,-0.954433,-0.90762466,-0.09496364,-1.1585433,-0.95435303,-0.16932847,-1.3147928,-0.9905397,-0.2260814,-0.5475894,-0.83269304,-0.08226828,-0.96032536,-0.61758167,-0.16172922,-1.10245,-0.31421536,-0.21703382,-1.1500479,-0.09642355,-0.24917041,-0.44838086,-0.76188725,-0.142308,-0.84250647,-0.45286214,-0.23010562,-0.8706408,-0.12574007,-0.23708817,-0.8161765,0.066931166,-0.23054379,-0.3683499,-0.6083934,-0.20670739,-0.6794925,-0.36181688,-0.2851228,-0.7026888,-0.10962884,-0.27299982,-0.63670367,0.05815,-0.2477117,A
0.0,0.0,0.0,0.32292616,-0.12134031,0.1742829,0.49874115,-0.42916816,0.2795867,0.5838524,-0.61151534,0.32539895,0.65466094,-0.7522535,0.35823688,0.37419197,-0.90972674,0.32288477,0.41127047,-1.2611378,0.34935087,0.500218,-1.4832288,0.338502,0.59414417,-1.6515803,0.31071997,0.31092355,-0.93597466,0.16516016,0.36435854,-1.3517327,0.17193078,0.49594432,-1.5889044,0.12538946,0.61644924,-1.7790921,0.08092836,0.23282924,-0.9286881,-0.003077543,0.28527138,-1.3567146,-0.04432217,0.41015467,-1.5651026,-0.09618737,0.52568424,-1.7394859,-0.1353242,0.1506241,-0.8694133,-0.16366118,0.2099549,-1.2346911,-0.23602697,0.32371253,-1.4102921,-0.28401184,0.44423935,-1.5463784,-0.32113954,0.0,0.0,0.0,-0.40431672,0.020687837,-0.009269402,-0.6646444,-0.079224534,-0.056387458,-0.8684004,-0.13700892,-0.12449689,-1.0260286,-0.16611548,-0.21032357,-0.6525189,-0.77057624,-0.026474426,-0.95560056,-0.88540965,-0.10558715,-1.1544784,-0.9118632,-0.18470836,-1.3062199,-0.92932975,-0.24266456,-0.5579087,-0.8251933,-0.088283405,-0.9583561,-0.6138062,-0.17457725,-1.0954355,-0.3171125,-0.23457733,-1.1333108,-0.110758126,-0.27105847,-0.46057042,-0.75234765,-0.1533279,-0.84323865,-0.45150498,-0.25012243,-0.8645042,-0.12599976,-0.26158625,-0.80150694,0.06518073,-0.2565203,-0.37650236,-0.5995172,-0.22183226,-0.6841155,-0.37426305,-0.30483449,-0.701068,-0.13201445,-0.29444847,-0.63278013,0.02869696,-0.27026364,A
0.0,0.0,0.0,0.34312773,-0.12113201,0.21846862,0.52288294,-0.41108775,0.34162492,0.6050509,-0.59029794,0.39612648,0.67501396,-0.7337222,0.4339702,0.4089427,-0.8941623,0.37182158,0.4445116,-1.247066,0.41185373,0.5369552,-1.470387,0.40949678,0.6314818,-1.6454196,0.38515273,0.3458715,-0.9188585,0.18992594,0.4022022,-1.3432086,0.20070755,0.5338726,-1.5939857,0.15410107,0.6535157,-1.8002554,0.109345004,0.2689279,-0.91838145,0.0001642206,0.3271061,-1.3576484,-0.040262166,0.4480756,-1.5817742,-0.08719727,0.5644365,-1.7667748,-0.12259539,0.1852974,-0.87440306,-0.17863043,0.2605427,-1.2504209,-0.25418907,0.37877336,-1.4368043,-0.30032316,0.50382537,-1.5794016,-0.3354553,0.0,0.0,0.0,-0.38122576,0.0217584,-0.006658889,-0.63737273,-0.06673786,-0.047419343,-0.8385684,-0.14675125,-0.10893012,-0.980018,-0.21459897,-0.18714857,-0.6449297,-0.7742889,-0.012698747,-0.9384287,-0.9120483,-0.08376001,-1.1344458,-0.95284253,-0.15735273,-1.2820594,-0.979693,-0.21179299,-0.5402507,-0.8383438,-0.07286256,-0.94849193,-0.608929,-0.15145034,-1.0856543,-0.30796114,-0.20822696,-1.1314341,-0.09471942,-0.24159488,-0.43886852,-0.7714388,-0.13579391,-0.8254607,-0.4459364,-0.22407144,-0.84507877,-0.121195875,-0.23194392,-0.7869382,0.0670769,-0.22553962,-0.35879716,-0.61871487,-0.20250769,-0.67075783,-0.36727458,-0.27922228,-0.68917227,-0.12192294,-0.26665545,-0.6190998,0.036874995,-0.24073929,A
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.40101346,0.016277634,-0.031230453,-0.6581677,-0.088232264,-0.08864331,-0.85075533,-0.13554992,-0.16395652,-1.0062639,-0.162919,-0.25351033,-0.6396719,-0.7819005,-0.039810106,-0.92585766,-0.89633334,-0.13950948,-1.1217133,-0.9273628,-0.23255087,-1.2807082,-0.9423873,-0.2969727,-0.5471777,-0.8318877,-0.09251756,-0.9464789,-0.6243402,-0.20265706,-1.0688599,-0.3187741,-0.26980922,-1.0912364,-0.111786895,-0.304887,-0.45065653,-0.758594,-0.15277077,-0.8345138,-0.4551965,-0.2702339,-0.84449613,-0.13319229,-0.28199944,-0.77597314,0.054653082,-0.27021515,-0.36434773,-0.6111906,-0.21839358,-0.66692215,-0.38404578,-0.31072128,-0.67503965,-0.15066355,-0.30104253,-0.60679096,-0.00348897,-0.27435717,A
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.39730552,0.040539853,-0.023555687,-0.6531106,-0.06380152,-0.070730254,-0.8514837,-0.122294456,-0.13616739,-1.0136465,-0.16336559,-0.21544433,-0.6453044,-0.76709217,-0.033263564,-0.93290955,-0.89940584,-0.12089681,-1.1304289,-0.927886,-0.20249064,-1.2868861,-0.9455608,-0.26030436,-0.5536066,-0.8281016,-0.08813396,-0.95881355,-0.6161696,-0.18582526,-1.0916992,-0.3042729,-0.24482551,-1.123214,-0.088894695,-0.27728784,-0.4576021,-0.7586801,-0.14957082,-0.84413683,-0.44539043,-0.25331214,-0.8665796,-0.11546396,-0.26354104,-0.8065646,0.0756082,-0.25574464,-0.36964083,-0.6064329,-0.21645114,-0.67042917,-0.3768763,-0.30183458,-0.69711965,-0.13099045,-0.29412767,-0.64329773,0.031926524,-0.2714562,A
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.39625204,0.042911243,-0.014227517,-0.65530616,-0.060012385,-0.057499588,-0.8592236,-0.11901064,-0.12046751,-1.0200133,-0.16332257,-0.19738832,-0.6459613,-0.767825,-0.022905314,-0.93449813,-0.89963615,-0.10586402,-1.129506,-0.9214989,-0.18482749,-1.2805802,-0.93277544,-0.24138674,-0.5562225,-0.8270795,-0.08096953,-0.96179014,-0.61294174,-0.17240945,-1.0868787,-0.298525,-0.22941259,-1.10715,-0.085226156,-0.2618584,-0.46364117,-0.7555238,-0.14482212,-0.85280377,-0.4477496,-0.24289997,-0.87486976,-0.11779377,-0.25178894,-0.8097835,0.07107474,-0.24476773,-0.37832168,-0.60229695,-0.21330766,-0.6836691,-0.37456298,-0.29503947,-0.71210206,-0.12837778,-0.2868564,-0.6551721,0.031923294,-0.2648228,A
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.41567722,0.030533655,0.010133049,-0.66472244,-0.084677674,-0.022022022,-0.86737776,-0.14613281,-0.07870688,-1.0274093,-0.19133282,-0.15135418,-0.6382343,-0.77336407,0.011956438,-0.9219536,-0.89546204,-0.051578674,-1.1087278,-0.9127978,-0.12186768,-1.2534218,-0.92314494,-0.17500329,-0.55318296,-0.8313727,-0.052992523,-0.9513134,-0.6140573,-0.12568201,-1.0760237,-0.3190225,-0.18458039,-1.099587,-0.119661175,-0.22213891,-0.46919978,-0.76092106,-0.12072734,-0.86066806,-0.45086718,-0.19868724,-0.8827751,-0.13503616,-0.21172532,-0.8216658,0.04607652,-0.21269508,-0.39595264,-0.61544436,-0.19127893,-0.70579875,-0.38682744,-0.25670686,-0.7281649,-0.15659687,-0.24827118,-0.6708281,-0.004032464,-0.22935972,A
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.40807986,0.023992622,0.019145265,-0.65649354,-0.09560357,-0.008758326,-0.8578203,-0.1577967,-0.063350126,-1.0152391,-0.18835518,-0.13548473,-0.62507933,-0.78205687,0.0238225,-0.9070087,-0.9053909,-0.036427703,-1.0928745,-0.9294627,-0.106100604,-1.2379304,-0.9457654,-0.1600906,-0.54434586,-0.8375516,-0.046849757,-0.94469947,-0.6215534,-0.11562925,-1.0670046,-0.3220305,-0.17184576,-1.087107,-0.1173023,-0.20776437,-0.4644583,-0.7639735,-0.11980464,-0.8546198,-0.4623485,-0.19900821,-0.8667226,-0.13842927,-0.2096745,-0.7966756,0.048876245,-0.20836847,-0.39518976,-0.61649114,-0.19481811,-0.71015,-0.38599047,-0.26620963,-0.723453,-0.14591222,-0.25697058,-0.6532954,0.011153636,-0.2360068,A
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.39761898,0.039455365,0.028513169,-0.6520382,-0.08562187,0.009379256,-0.85857826,-0.16908224,-0.03636856,-1.0065676,-0.22508664,-0.09806727,-0.62627757,-0.77965355,0.036472417,-0.9137345,-0.91107047,-0.019706195,-1.1113243,-0.9291446,-0.08628342,-1.2634597,-0.9407756,-0.13870274,-0.544156,-0.83824056,-0.035313703,-0.9493913,-0.62520635,-0.101047926,-1.0656171,-0.32481635,-0.15534784,-1.0803252,-0.12607086,-0.19000529,-0.46568185,-0.7691984,-0.1090587,-0.8636,-0.47199124,-0.1815099,-0.8844787,-0.14934435,-0.18949786,-0.8204274,0.028505675,-0.18836088,-0.39776787,-0.6257851,-0.1845166,-0.71617126,-0.3949466,-0.24801145,-0.73392427,-0.15407811,-0.23849732,-0.66641974,-0.0056698117,-0.21952052,A
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.39303234,0.037010882,0.036351804,-0.6438521,-0.10126568,0.02156558,-0.8516783,-0.18466191,-0.021239746,-1.0012472,-0.23480181,-0.081252426,-0.616182,-0.7965964,0.04719901,-0.8950399,-0.9367477,-0.005048011,-1.0828491,-0.96239406,-0.07082249,-1.2298706,-0.97543335,-0.12288537,-0.5386229,-0.84209996,-0.02744185,-0.9428055,-0.6463364,-0.08608592,-1.056909,-0.35275173,-0.13909446,-1.0710506,-0.15012528,-0.17419435,-0.46562305,-0.7657841,-0.10336241,-0.86765015,-0.48849136,-0.17217216,-0.87970674,-0.17218038,-0.17987129,-0.80919456,0.009890207,-0.17920873,-0.40543988,-0.61869615,-0.18001364,-0.73490477,-0.40485165,-0.2440048,-0.7447223,-0.16562772,-0.23250057,-0.6687207,-0.01298724,-0.21152352,A
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.38489586,0.04943874,0.039118737,-0.6363812,-0.09892091,0.031080542,-0.8417185,-0.20274967,-0.0037804772,-0.9832972,-0.2674535,-0.054419085,-0.6047989,-0.8007939,0.05063966,-0.8737956,-0.9417859,-0.0014064825,-1.069154,-0.9628375,-0.067431524,-1.2236737,-0.9700204,-0.119789936,-0.52793646,-0.8489809,-0.02268299,-0.9322936,-0.6365669,-0.079999134,-1.0436515,-0.3372803,-0.13100868,-1.0543817,-0.13382585,-0.16426693,-0.4573527,-0.7734533,-0.09730736,-0.86265004,-0.4806585,-0.16404118,-0.8768326,-0.16373111,-0.17031543,-0.80651724,0.016378473,-0.16891584,-0.39979747,-0.6262348,-0.17289487,-0.7257193,-0.39605427,-0.23843838,-0.7350225,-0.1589848,-0.23033018,-0.65716755,-0.013338748,-0.21096952,A
0.0,0.0,0.0,0.3547369,-0.086650595,0.042369094,0.5787552,-0.345364,0.10518613,0.7153491,-0.5275734,0.1402486,0.8247573,-0.6059976,0.16972975,0.46277255,-0.87686205,0.20131935,0.5266589,-1.1974941,0.20136638,0.59688264,-1.3590662,0.16692,0.6777174,-1.5007701,0.12784189,0.3698612,-0.9193905,0.13387993,0.44530568,-1.2882478,0.12062354,0.55212617,-1.4853545,0.06416078,0.65981424,-1.6494317,0.014953252,0.26290208,-0.9104822,0.05077825,0.34720644,-1.2854995,0.0024002735,0.45871362,-1.4596465,-0.053331926,0.5761357,-1.5987675,-0.09157153,0.1408106,-0.8645833,-0.033439662,0.20705341,-1.1853613,-0.09817894,0.30663615,-1.3266754,-0.13801132,0.41786397,-1.4291893,-0.16698071,0.0,0.0,0.0,-0.39830312,0.035689242,0.042878065,-0.64641416,-0.11768934,0.035566498,-0.8546347,-0.21783157,0.00039917187,-0.99983203,-0.28953394,-0.05001499,-0.59571147,-0.80967027,0.053153526,-0.87581986,-0.9313279,-0.0021217435,-1.0695168,-0.9359464,-0.06466241,-1.2166145,-0.9201321,-0.110427074,-0.530739,-0.8472835,-0.020657504,-0.9435643,-0.63816154,-0.07947794,-1.0550215,-0.3557929,-0.1292558,-1.0645266,-0.15593372,-0.15977481,-0.47038028,-0.7675723,-0.095953405,-0.8798277,-0.4787513,-0.16457817,-0.8890513,-0.1754919,-0.17099865,-0.81716764,-0.0004286251,-0.16766162,-0.4231819,-0.61666787,-0.17127487,-0.7608438,-0.4001396,-0.23921168,-0.7619406,-0.1717224,-0.23124929,-0.67938316,-0.033551797,-0.20945914,A
0.0,0.0,0.0,0.33639824,-0.07512815,0.0442594,0.5656109,-0.33707824,0.11264075,0.70406675,-0.51976,0.15329847,0.8194696,-0.6076826,0.18934943,0.44854018,-0.87569255,0.22094695,0.5091588,-1.1904206,0.23412761,0.5775419,-1.354821,0.20727122,0.65417707,-1.4942268,0.17255042,0.3522787,-0.9234066,0.15238094,0.42694184,-1.2902184,0.1534594,0.5333791,-1.4885612,0.10373114,0.63591576,-1.6461332,0.059287276,0.24202211,-0.9174611,0.06680409,0.326709,-1.2955576,0.026334936,0.43834442,-1.4655544,-0.027424296,0.5520875,-1.5978649,-0.06472769,0.116373174,-0.87135726,-0.020380976,0.18593358,-1.1921151,-0.08473074,0.2852005,-1.3279635,-0.12652218,0.3956608,-1.4243158,-0.156007,0.0,0.0,0.0,-0.39993623,0.006285963,0.054927252,-0.63850194,-0.15433986,0.05343862,-0.8377382,-0.25725895,0.021261733,-0.9905048,-0.31531924,-0.026685163,-0.58266944,-0.8161775,0.07257493,-0.8592902,-0.9249709,0.021214282,-1.0542051,-0.93788224,-0.040976122,-1.2071964,-0.9296999,-0.08772139,-0.5254106,-0.8508193,-0.0070879785,-0.9321869,-0.657195,-0.06457487,-1.0447525,-0.3847866,-0.11536441,-1.0595435,-0.18829608,-0.1471768,-0.47204894,-0.7728277,-0.08767146,-0.8757578,-0.49002066,-0.15210858,-0.87255496,-0.18976304,-0.15547283,-0.79286057,-0.018188298,-0.15168656,-0.42875227,-0.6296847,-0.16780877,-0.76489943,-0.41354483,-0.22748542,-0.75191355,-0.18910308,-0.21289842,-0.65813524,-0.06162709,-0.18875165,A
0.0,0.0,0.0,0.350012,-0.07806251,0.0518767,0.570751,-0.3317607,0.1256224,0.6954352,-0.51272863,0.16923627,0.7914775,-0.6062257,0.20761321,0.45840907,-0.86629367,0.22890183,0.51533014,-1.176487,0.23855543,0.58384985,-1.338212,0.20919026,0.66134006,-1.4776918,0.17255802,0.36774287,-0.9166089,0.15682212,0.44066364,-1.2762432,0.1511508,0.54571706,-1.4678311,0.09965121,0.64913225,-1.625239,0.054256313,0.26422563,-0.9109997,0.06755676,0.3467004,-1.2733269,0.022354323,0.45230353,-1.4337025,-0.031069877,0.5637905,-1.5654031,-0.06781063,0.14587885,-0.86439264,-0.022955481,0.20642781,-1.1772181,-0.09187043,0.3010516,-1.3103274,-0.13556245,0.40883934,-1.4076145,-0.16657834,0.0,0.0,0.0,-0.38686007,0.044181842,0.039243933,-0.6360656,-0.1080381,0.03275144,-0.83500576,-0.21397182,-0.0007289952,-0.9796374,-0.28537646,-0.0490733,-0.5881161,-0.8036063,0.054160062,-0.862768,-0.9198271,-0.0035958204,-1.0668919,-0.93106216,-0.07502562,-1.2277541,-0.9308139,-0.13019696,-0.523284,-0.8519247,-0.019952953,-0.9324783,-0.63491005,-0.08252223,-1.046616,-0.3367521,-0.13805376,-1.0631373,-0.1285814,-0.1736702,-0.4645967,-0.78337264,-0.09609757,-0.8728382,-0.47954717,-0.1641423,-0.87863463,-0.16450597,-0.17161976,-0.80317396,0.013319216,-0.17105205,-0.41542011,-0.64434093,-0.17366436,-0.74482375,-0.41407144,-0.23827943,-0.74772507,-0.18726553,-0.2301584,-0.66547245,-0.052533817,-0.2111004,A
0.0,0.0,0.0,0.3819554,-0.06784869,0.07047145,0.61143446,-0.32117203,0.15010868,0.7435445,-0.49424377,0.19431844,0.8398587,-0.60549295,0.23246469,0.49611437,-0.8476922,0.26513532,0.55317366,-1.1728721,0.28165323,0.6259991,-1.3472662,0.25162226,0.70868814,-1.4997863,0.21246396,0.40763533,-0.89498514,0.18120416,0.47289607,-1.2702416,0.18619566,0.5797342,-1.4640317,0.13272797,0.6877654,-1.625246,0.08289039,0.3022405,-0.9008012,0.07952628,0.38021672,-1.282885,0.043842267,0.48376894,-1.454733,-0.006819091,0.5952167,-1.6014115,-0.044143755,0.18368252,-0.8672606,-0.023087678,0.24606661,-1.1863382,-0.07853122,0.34298712,-1.3195922,-0.11399519,0.45371944,-1.4260472,-0.14135051,0.0,0.0,0.0,-0.38595924,0.044691537,0.03577763,-0.6434717,-0.110132135,0.026521584,-0.85255563,-0.1962472,-0.011332705,-1.0055473,-0.23928551,-0.06549214,-0.58560145,-0.801755,0.060688023,-0.86605114,-0.91256565,0.008427239,-1.0552884,-0.93334746,-0.05596961,-1.2025607,-0.9448434,-0.10805644,-0.520474,-0.8537606,-0.0141268885,-0.9304792,-0.63865423,-0.07679083,-1.042046,-0.33900952,-0.12961538,-1.0560966,-0.14258651,-0.1631424,-0.46012092,-0.7871346,-0.09204387,-0.86388206,-0.49511918,-0.1650015,-0.8624131,-0.17868015,-0.17275703,-0.7852733,-0.0067323092,-0.17147967,-0.40931177,-0.6513197,-0.17127433,-0.73958594,-0.42082438,-0.24082851,-0.7300866,-0.18329456,-0.23380667,-0.63891286,-0.046824634,-0.21535014,A
0.0,0.0,0.0,0.32516617,-0.09762491,0.073365584,0.52025014,-0.37267497,0.1510645,0.6250629,-0.5564223,0.19571088,0.7160163,-0.6637958,0.23518458,0.3948606,-0.89333296,0.22480838,0.43640465,-1.1920226,0.23740315,0.50952876,-1.3590664,0.21411124,0.59352607,-1.4947019,0.18142447,0.31025225,-0.9402984,0.13993725,0.36118966,-1.2877656,0.13888052,0.46691766,-1.4826056,0.094898224,0.5773581,-1.6406132,0.054812733,0.2180944,-0.92410654,0.04067127,0.27096567,-1.281433,0.0011220906,0.3783912,-1.4562274,-0.047195338,0.4927329,-1.6004378,-0.08083395,0.1177796,-0.8484587,-0.058286335,0.1642918,-1.1682917,-0.122223414,0.26551723,-1.3126657,-0.16418417,0.37572512,-1.4119934,-0.19365677,0.0,0.0,0.0,-0.39771283,0.021513252,0.01661441,-0.65266556,-0.11484489,-0.012236379,-0.85990083,-0.18411271,-0.06869993,-1.0135914,-0.21419545,-0.14161879,-0.58146834,-0.80359113,0.032634348,-0.8771382,-0.90780145,-0.0339915,-1.0724247,-0.9225762,-0.1073549,-1.2179899,-0.9273957,-0.16234007,-0.5156183,-0.8560304,-0.03673813,-0.9258726,-0.6462143,-0.11156508,-1.0339475,-0.34502164,-0.16792431,-1.0432657,-0.14551407,-0.20240305,-0.4530325,-0.7907583,-0.110869505,-0.8542002,-0.50354385,-0.19092187,-0.86089504,-0.1818863,-0.19896688,-0.78916353,0.0016666402,-0.19615647,-0.39813688,-0.658148,-0.18811345,-0.72090995,-0.4411477,-0.25536147,-0.72169375,-0.20970915,-0.24529521,-0.6438632,-0.0677333,-0.22539975,A
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.38807017,0.018042166,0.017343048,-0.63752466,-0.11118311,-0.0076183504,-0.84134257,-0.17910197,-0.058929782,-0.99464655,-0.21928778,-0.12607999,-0.5771311,-0.8049149,0.035737853,-0.86982095,-0.9079516,-0.02407684,-1.056688,-0.9206959,-0.09341722,-1.1936824,-0.9220069,-0.14562286,-0.5107292,-0.8591704,-0.031335443,-0.91414493,-0.6393177,-0.10014083,-1.027707,-0.34685242,-0.15933643,-1.0446817,-0.14923829,-0.19670138,-0.4469044,-0.7966437,-0.102175385,-0.83799154,-0.4916644,-0.17688145,-0.84944105,-0.17667851,-0.19190824,-0.78364336,0.0026379034,-0.19475104,-0.3923439,-0.6677066,-0.17576335,-0.7065907,-0.440514,-0.23872462,-0.7108513,-0.20921081,-0.23119657,-0.63770413,-0.06665447,-0.21348913,A
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.37283272,0.018076327,0.0068707364,-0.63016623,-0.12152452,-0.018208822,-0.8310967,-0.20763025,-0.069101006,-0.9836839,-0.2533855,-0.13520813,-0.57416546,-0.8033871,0.038874924,-0.8553781,-0.918785,-0.031204375,-1.0485176,-0.9387762,-0.104223095,-1.188125,-0.93999565,-0.15660688,-0.49988326,-0.8657604,-0.023992473,-0.88925827,-0.67332447,-0.10745882,-0.99610734,-0.37498686,-0.16498397,-1.0002114,-0.17363733,-0.19582869,-0.4263008,-0.81238073,-0.09466408,-0.8075952,-0.5367494,-0.18909913,-0.830838,-0.21220228,-0.20121674,-0.7711582,-0.022373052,-0.19561006,-0.3601878,-0.6914105,-0.16846557,-0.6686679,-0.47059715,-0.24235456,-0.67184794,-0.22971341,-0.23399693,-0.5975827,-0.082664095,-0.21369737,A
